1707851067.2369373,1707851110040; Signal Strength: 69; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857876.6468756,1707857919702; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857881.846927,1707857924902; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857887.0474796,1707857930103; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857892.2479677,1707857935303; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857897.4482133,1707857940504; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857902.6482809,1707857945705; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857907.8485508,1707857950905; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857913.0495317,1707857956106; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857918.2497766,1707857961307; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857923.4501038,1707857966507; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857928.6506088,1707857971708; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857933.8510447,1707857976909; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857939.032575,1707857982109; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857944.2259958,1707857987310; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857949.4524364,1707857992510; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857954.653162,1707857997711; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857959.853637,1707858002912; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857965.053901,1707858008112; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857970.2540348,1707858013313; Signal Strength: 70; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857975.454766,1707858018513; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857980.6548362,1707858023714; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857985.8555906,1707858028915; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857991.05584,1707858034115; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707857996.256601,1707858039316; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858001.4565926,1707858044517; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858006.6574447,1707858049717; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858011.857614,1707858054918; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858017.058237,1707858060118; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858022.2338243,1707858065319; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858027.4386005,1707858070520; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858032.6595345,1707858075720; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858037.8596818,1707858080921; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858043.0605314,1707858086122; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858048.260721,1707858091322; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858053.4609509,1707858096523; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858058.6617079,1707858101724; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858063.862305,1707858106924; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858069.0626523,1707858112125; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858074.2628403,1707858117326; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858079.463317,1707858122526; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858084.6639326,1707858127727; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858089.864651,1707858132927; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858095.0648649,1707858138128; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858100.2652917,1707858143329; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858105.4412613,1707858148529; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858110.639903,1707858153730; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858115.866391,1707858158931; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858121.0674124,1707858164131; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858126.2674978,1707858169332; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858131.4678442,1707858174533; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858136.6682332,1707858179733; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858141.86915,1707858184934; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858147.0694113,1707858190135; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858152.2695122,1707858195335; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858157.4699368,1707858200536; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858162.6703215,1707858205736; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858167.8707218,1707858210937; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858173.0719335,1707858216138; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858178.2721362,1707858221338; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858183.471999,1707858226539; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858188.648093,1707858231739; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858193.8462844,1707858236940; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858199.0732026,1707858242141; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858204.274119,1707858247341; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858209.4740908,1707858252542; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858214.6746702,1707858257743; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858219.875316,1707858262943; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858225.0753155,1707858268144; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858230.2760177,1707858273344; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858235.476734,1707858278545; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858240.677297,1707858283746; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858245.8777168,1707858288946; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858251.0783257,1707858294147; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858256.2783387,1707858299348; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858261.479017,1707858304548; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858266.6791756,1707858309749; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858271.8553922,1707858314949; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858277.0596614,1707858320150; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858282.2804277,1707858325351; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858287.4806862,1707858330551; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858292.6816604,1707858335752; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858297.881822,1707858340953; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858303.08235,1707858346153; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858308.2825146,1707858351354; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858313.4837725,1707858356555; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858318.683611,1707858361755; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858323.8841505,1707858366956; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858329.08468,1707858372157; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858334.2850397,1707858377357; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858339.485768,1707858382558; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858344.6863394,1707858387759; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858349.886818,1707858392959; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858355.062393,1707858398160; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858360.278816,1707858403360; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858365.4880946,1707858408561; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858370.6885445,1707858413762; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858375.8887703,1707858418962; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858381.0891523,1707858424163; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858386.2893617,1707858429364; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858391.4903944,1707858434564; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858396.690881,1707858439765; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858401.891631,1707858444966; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858407.0918508,1707858450167; Signal Strength: 71; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858412.292332,1707858455367; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858417.4926028,1707858460568; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
1707858422.6929207,1707858465769; Signal Strength: 72; IP Addr: 10.165.234.37; APN: globaldata.iot; SIM ICCID: 8931681011103550381; IMEI: 351901936540628; IMSI: 204080743148382; Modem FW Ver: mfw_nrf9160_1.3.5; Cell ID: 00ED4711
